socket_type,N,data_size,D0_times,D1_times,D2_times,RUN
tcp,2,512,0.005132379,0.000630758,0.000562446,41
tcp,2,512,0.006704135,0.000844755,0.002968976,42
tcp,2,512,0.006605992,0.001220495,0.003304856,43
tcp,2,512,0.005017666,0.000908986,0.003615874,44
tcp,2,512,0.00068964,0.009160245,0.003884493,45
tcp,2,512,0.000497534,0.000566896,0.000528755,46
tcp,2,512,0.000549966,0.000629878,0.000561456,47
tcp,2,512,0.00345884,0.006268452,0.001436911,48
tcp,2,512,0.000523475,0.000597457,0.000547756,49
tcp,2,512,0.000573946,0.000656149,0.002793861,50
tcp,2,4096,0.000630638,0.000829374,0.003740448,1
tcp,2,4096,0.000747712,0.000798863,0.000789573,2
tcp,2,4096,0.000830864,0.00794395,0.010817093,3
tcp,2,4096,0.000753282,0.000875396,0.000759493,4
tcp,2,4096,0.0007119,0.000777303,0.000797473,5
tcp,2,4096,0.005092498,0.000659159,0.002963806,6
tcp,2,4096,0.001234996,0.001029249,0.003942294,7
tcp,2,4096,0.000722891,0.000782673,0.000727001,8
tcp,2,4096,0.015029284,0.001294277,0.003660346,9
tcp,2,4096,0.00068424,0.004367196,0.008147846,10
tcp,2,4096,0.001046391,0.002183273,0.001059671,11
tcp,2,4096,0.00589704,0.001227686,0.001177664,12
tcp,2,4096,0.000791603,0.000867995,0.000810824,13
tcp,2,4096,0.00068677,0.001212095,0.011996516,14
tcp,2,4096,0.001087961,0.00347847,0.00101545,15
tcp,2,4096,0.000847644,0.000939957,0.000819353,16
tcp,2,4096,0.001075182,0.015069765,0.005997943,17
tcp,2,4096,0.000821533,0.000785243,0.000854905,18
tcp,2,4096,0.000757232,0.002801801,0.000777462,19
tcp,2,4096,0.002307247,0.000891256,0.001840593,20
tcp,2,4096,0.010199994,0.00106991,0.006708863,21
tcp,2,4096,0.003597444,0.000998179,0.001808513,22
tcp,2,4096,0.002982136,0.002155122,0.001147643,23
tcp,2,4096,0.000725211,0.00140348,0.001283646,24
tcp,2,4096,0.000786173,0.000856075,0.000812444,25
tcp,2,4096,0.001840503,0.001793722,0.001330219,26
tcp,2,4096,0.004036256,0.001005959,0.001497904,27
tcp,2,4096,0.005751056,0.001110452,0.003174062,28
tcp,2,4096,0.001043599,0.002675048,0.00105493,29
tcp,2,4096,0.000992179,0.001599876,0.001183685,30
tcp,2,4096,0.006005353,0.000849125,0.00070032,31
tcp,2,4096,0.001754801,0.001907375,0.001101541,32
tcp,2,4096,0.001095312,0.001007679,0.004395736,33
tcp,2,4096,0.000771912,0.000814403,0.000788792,34
tcp,2,4096,0.010657136,0.00105796,0.001046459,35
tcp,2,4096,0.000721911,0.000797843,0.002081109,36
tcp,2,4096,0.002128862,0.002303927,0.001331208,37
tcp,2,4096,0.000809564,0.000877515,0.000807143,38
tcp,2,4096,0.007206276,0.001359339,0.007832575,39
tcp,2,4096,0.000662089,0.002514302,0.002389358,40
tcp,2,4096,0.014036843,0.002163952,0.001208195,41
tcp,2,4096,0.001463752,0.001063651,0.00103069,42
tcp,2,4096,0.000756322,0.000821463,0.000789243,43
tcp,2,4096,0.000746881,0.002375119,0.002755099,44
tcp,2,4096,0.000848244,0.008539545,0.008167835,45
tcp,2,4096,0.001030209,0.001087061,0.004734436,46
tcp,2,4096,0.003118479,0.003613694,0.001515233,47
tcp,2,4096,0.000798133,0.00103007,0.003661175,48
tcp,2,4096,0.000732001,0.000788682,0.000715631,49
tcp,2,4096,0.004894141,0.001483933,0.001201605,50
tcp,2,32768,0.00068675,0.001824252,0.00312568,1
tcp,2,32768,0.000890536,0.000944447,0.000853044,2
tcp,2,32768,0.000894305,0.003187311,0.000888975,3
tcp,2,32768,0.002171713,0.004264072,0.001695859,4
tcp,2,32768,0.000968007,0.0010533,0.000994308,5
tcp,2,32768,0.000891946,0.002015807,0.001825742,6
tcp,2,32768,0.005583571,0.001312958,0.009127502,7
tcp,2,32768,0.003549282,0.001525414,0.005822467,8
tcp,2,32768,0.000747651,0.000856525,0.002125501,9
tcp,2,32768,0.000771572,0.000995899,0.009138641,10
tcp,2,32768,0.005156718,0.001634367,0.009220134,11
tcp,2,32768,0.001148353,0.011941082,0.001212585,12
tcp,2,32768,0.007435103,0.001071751,0.000979768,13
tcp,2,32768,0.001601596,0.00241396,0.001579495,14
tcp,2,32768,0.004757886,0.001739149,0.014011191,15
tcp,2,32768,0.000747432,0.003530631,0.001397329,16
tcp,2,32768,0.007734041,0.001130772,0.004293863,17
tcp,2,32768,0.003548291,0.001476602,0.001327518,18
tcp,2,32768,0.005162448,0.00141118,0.001618396,19
tcp,2,32768,0.000759351,0.000841654,0.012315703,20
tcp,2,32768,0.000946887,0.001063081,0.000936766,21
tcp,2,32768,0.006258139,0.000958117,0.000898275,22
tcp,2,32768,0.000779603,0.004323234,0.003388357,23
tcp,2,32768,0.000887226,0.000976588,0.000863335,24
tcp,2,32768,0.00138239,0.001537604,0.001439691,25
tcp,2,32768,0.000942267,0.001091841,0.010560631,26
tcp,2,32768,0.001950886,0.00208534,0.001297628,27
tcp,2,32768,0.002839112,0.00383448,0.001135843,28
tcp,2,32768,0.000742302,0.004241331,0.001809751,29
tcp,2,32768,0.008660358,0.000826194,0.002517632,30
tcp,2,32768,0.00140591,0.0013974,0.002059679,31
tcp,2,32768,0.000892586,0.00102511,0.000851565,32
tcp,2,32768,0.001139603,0.001287646,0.001127073,33
tcp,2,32768,0.005184878,0.003058697,0.001443802,34
tcp,2,32768,0.012860917,0.001729159,0.002500872,35
tcp,2,32768,0.001033109,0.009258904,0.00104869,36
tcp,2,32768,0.001318398,0.002162822,0.001588846,37
tcp,2,32768,0.006827215,0.006954479,0.000855275,38
tcp,2,32768,0.000470003,0.009894503,0.00980856,39
tcp,2,32768,0.005086486,0.001525283,0.001467252,40
tcp,2,32768,0.007984008,0.001158363,0.001073361,41
tcp,2,32768,0.002129931,0.014156855,0.001500283,42
tcp,2,32768,0.002055369,0.002375608,0.001376619,43
tcp,2,32768,0.000874895,0.002583683,0.007589837,44
tcp,2,32768,0.000938427,0.001017729,0.000961328,45
tcp,2,32768,0.000850664,0.001271927,0.005124686,46
tcp,2,32768,0.001121342,0.001210454,0.001124272,47
tcp,2,32768,0.003990144,0.005843967,0.000992868,48
tcp,2,32768,0.001100462,0.001340198,0.00210066,49
tcp,2,32768,0.003635944,0.001160333,0.006594858,50
tcp,3,1,0.001385129,0.001470151,0.001281296,1
tcp,3,1,0.00069019,0.005102996,0.000672189,2
tcp,3,1,0.00072006,0.002774699,0.000720611,3
tcp,3,1,0.001487962,0.007812112,0.001204505,4
tcp,3,1,0.001530734,0.00108189,0.003300434,5
tcp,3,1,0.002546772,0.011059435,0.001325807,6
tcp,3,1,0.002880102,0.001333718,0.003831349,7
tcp,3,1,0.003203792,0.001678938,0.001343919,8
tcp,3,1,0.001568855,0.001224005,0.004930741,9
tcp,3,1,0.006372171,0.005025283,0.001213025,10
tcp,3,1,0.000640578,0.00072142,0.00068306,11
tcp,3,1,0.000964938,0.005913579,0.003472319,12
tcp,3,1,0.001672308,0.005115265,0.001495123,13
tcp,3,1,0.000619787,0.000673199,0.000633268,14
tcp,3,1,0.000931087,0.001194214,0.003135989,15
tcp,3,1,0.000674379,0.000720401,0.00070218,16
tcp,3,1,0.001223835,0.002433789,0.001182723,17
tcp,3,1,0.00069921,0.000744851,0.002193493,18
tcp,3,1,0.003824958,0.00069525,0.000647449,19
tcp,3,1,0.000987689,0.012675441,0.003636874,20
tcp,3,1,0.001945835,0.001090101,0.001967706,21
tcp,3,1,0.000614968,0.000670459,0.000624938,22
tcp,3,1,0.000644309,0.000794473,0.003760447,23
tcp,3,1,0.000623688,0.000673809,0.000628768,24
tcp,3,1,0.001171283,0.001112561,0.001631646,25
tcp,3,1,0.000623408,0.000667119,0.000623468,26
tcp,3,1,0.000671649,0.000746221,0.0007005,27
tcp,3,1,0.003652864,0.001507523,0.001292957,28
tcp,3,1,0.004157518,0.001651807,0.001446321,29
tcp,3,1,0.000620507,0.000617338,0.000627297,30
tcp,3,1,0.005322232,0.001095351,0.001918295,31
tcp,3,1,0.003790308,0.000923496,0.010024186,32
tcp,3,1,0.003760377,0.000773492,0.000724501,33
tcp,3,1,0.002445129,0.000828603,0.004336083,34
tcp,3,1,0.000895215,0.006847515,0.004438866,35
tcp,3,1,0.000531275,0.0006942,0.000652259,36
tcp,3,1,0.000653359,0.00070483,0.00068241,37
tcp,3,1,0.001268906,0.001164203,0.003335905,38
tcp,3,1,0.005112855,0.002166662,0.001506783,39
tcp,3,1,0.000901395,0.00283246,0.003372386,40
tcp,3,1,0.001782121,0.001850223,0.001126582,41
tcp,3,1,0.007094351,0.000928746,0.00212824,42
tcp,3,1,0.001912674,0.002550123,0.000825793,43
tcp,3,1,0.002251174,0.002237504,0.001162703,44
tcp,3,1,0.001917524,0.001246896,0.010851768,45
tcp,3,1,0.000809933,0.000846194,0.001763481,46
tcp,3,1,0.001985417,0.001521923,0.003754927,47
tcp,3,1,0.000534015,0.000590406,0.000526715,48
tcp,3,1,0.006962867,0.000962458,0.00422566,49
tcp,3,1,0.002217243,0.004793816,0.001478422,50
tcp,3,8,0.000634749,0.000923686,0.00914509,1
tcp,3,8,0.000883695,0.002374537,0.003350255,2
tcp,3,8,0.0006972,0.000769311,0.000723991,3
tcp,3,8,0.001827572,0.00106193,0.001816642,4
tcp,3,8,0.000642538,0.003662453,0.000673219,5
tcp,3,8,0.000894996,0.002502741,0.0024275,6
tcp,3,8,0.008878482,0.000812293,0.001648797,7
tcp,3,8,0.004466897,0.001289227,0.001310427,8
tcp,3,8,0.000910556,0.003703865,0.001943635,9
tcp,3,8,0.000466303,0.004531889,0.004510848,10
tcp,3,8,0.000857414,0.00068236,0.001731609,11
tcp,3,8,0.002915343,0.001220194,0.001190553,12
tcp,3,8,0.001511493,0.005667151,0.001538124,13
tcp,3,8,0.001855252,0.001622296,0.001453841,14
tcp,3,8,0.000646639,0.00067343,0.00067445,15
tcp,3,8,0.001148732,0.00741016,0.00458038,16
tcp,3,8,0.003781487,0.001383169,0.001316437,17
tcp,3,8,0.000800393,0.000862474,0.01055601,18
tcp,3,8,0.001253555,0.001306287,0.000605738,19
tcp,3,8,0.001076101,0.011569549,0.011500897,20
tcp,3,8,0.001615016,0.001718159,0.001131352,21
tcp,3,8,0.000760402,0.000875765,0.000783213,22
tcp,3,8,0.001289437,0.000750221,0.009667645,23
tcp,3,8,0.000652798,0.00073101,0.003444957,24
tcp,3,8,0.000865675,0.009459448,0.003129729,25
tcp,3,8,0.007432671,0.001218745,0.003237152,26
tcp,3,8,0.004435436,0.001301757,0.004867579,27
tcp,3,8,0.001176534,0.003805568,0.001239186,28
tcp,3,8,0.000570076,0.000600877,0.000580526,29
tcp,3,8,0.0006929,0.000785752,0.001906614,30
tcp,3,8,0.01197426,0.001101581,0.001683907,31
tcp,3,8,0.005396383,0.002166292,0.001365599,32
tcp,3,8,0.002297675,0.001094312,0.003802558,33
tcp,3,8,0.000672299,0.000736521,0.000686509,34
tcp,3,8,0.001942915,0.013921155,0.001242425,35
tcp,3,8,0.000643568,0.00071819,0.000666489,36
tcp,3,8,0.003432207,0.000903685,0.000873385,37
tcp,3,8,0.000463293,0.000483774,0.000510284,38
tcp,3,8,0.000667459,0.00071162,0.00069479,39
tcp,3,8,0.002222833,0.002316606,0.001207714,40
tcp,3,8,0.001002239,0.010381895,0.005489645,41
tcp,3,8,0.000902496,0.008218563,0.003086357,42
tcp,3,8,0.002624604,0.00105511,0.001622246,43
tcp,3,8,0.001020919,0.010346734,0.008839241,44
tcp,3,8,0.000933317,0.002661365,0.004430896,45
tcp,3,8,0.000617988,0.00068774,0.000644138,46
tcp,3,8,0.000625958,0.000646018,0.000630038,47
tcp,3,8,0.001091681,0.012631348,0.009816228,48
tcp,3,8,0.000972078,0.00527171,0.008857221,49
tcp,3,8,0.000661539,0.00068827,0.000656909,50
tcp,3,64,0.000642028,0.000755542,0.000680049,1
tcp,3,64,0.001460821,0.005973799,0.001239315,2
tcp,3,64,0.003120141,0.001584416,0.001087752,3
tcp,3,64,0.00580687,0.000539058,0.00582126,4
tcp,3,64,0.008767151,0.00059258,0.000536298,5
tcp,3,64,0.000644252,0.000749086,0.000678103,6
tcp,3,64,0.000745936,0.000827769,0.000728274,7
tcp,3,64,0.000538538,0.000603111,0.000550729,8
tcp,3,64,0.004612398,0.000614211,0.000547569,9
tcp,3,64,0.000502057,0.000600341,0.000511187,10
tcp,3,64,0.001093537,0.000944252,0.001117928,11
tcp,3,64,0.000785717,0.001694738,0.007389571,12
tcp,3,64,0.014703659,0.001706768,0.001377127,13
tcp,3,64,0.001121088,0.004798683,0.013372673,14
tcp,3,64,0.000491857,0.000543268,0.000506287,15
tcp,3,64,0.000663213,0.000775466,0.000698334,16
tcp,3,64,0.000986814,0.008861288,0.007745001,17
tcp,3,64,0.000546488,0.00060566,0.003375963,18
tcp,3,64,0.000691814,0.006931523,0.000596771,19
tcp,3,64,0.000997333,0.001385547,0.001581823,20
tcp,3,64,0.001266553,0.002054209,0.001326115,21
tcp,3,64,0.000869379,0.004268702,0.003323971,22
tcp,3,64,0.002745332,0.001062886,0.001435878,23
tcp,3,64,0.006322502,0.001056576,0.003545108,24
tcp,3,64,0.008203704,0.001527021,0.00330471,25
tcp,3,64,0.00063453,0.012178136,0.004108147,26
tcp,3,64,0.004639564,0.001056155,0.001789779,27
tcp,3,64,0.002036108,0.001558462,0.004324313,28
tcp,3,64,0.001616614,0.001133068,0.002599326,29
tcp,3,64,0.000715454,0.000798256,0.000726535,30
tcp,3,64,0.006378831,0.00062436,0.010828669,31
tcp,3,64,0.000643512,0.000727333,0.000671712,32
tcp,3,64,0.002625197,0.000959751,0.001690716,33
tcp,3,64,0.003068711,0.001376135,0.009585556,34
tcp,3,64,0.008714217,0.001579882,0.00121428,35
tcp,3,64,0.000757005,0.000859348,0.000752065,36
tcp,3,64,0.001027843,0.003570317,0.004432695,37
tcp,3,64,0.004866619,0.001792749,0.001091406,38
tcp,3,64,0.00092078,0.005647995,0.002807672,39
tcp,3,64,0.001610483,0.00426069,0.001421636,40
tcp,3,64,0.001552341,0.002344096,0.001229891,41
tcp,3,64,0.00061055,0.000708483,0.000641291,42
tcp,3,64,0.006817882,0.001474679,0.002652936,43
tcp,3,64,0.003344828,0.001013303,0.000866728,44
tcp,3,64,0.001148777,0.001659094,0.001139577,45
tcp,3,64,0.004561308,0.002668897,0.001089306,46
tcp,3,64,0.000833887,0.001678075,0.001536159,47
tcp,3,64,0.000765595,0.002985487,0.000757334,48
tcp,3,64,0.002082987,0.001596542,0.001375064,49
tcp,3,64,0.002443079,0.002879723,0.001208299,50
tcp,3,512,0.001763737,0.00680518,0.001378325,1
tcp,3,512,0.00061914,0.000708423,0.000679002,2
tcp,3,512,0.001196749,0.000853048,0.001158457,3
tcp,3,512,0.00061525,0.00870043,0.000968522,4
tcp,3,512,0.001410765,0.002336886,0.001420005,5
tcp,3,512,0.007708398,0.001907712,0.001336093,6
tcp,3,512,0.001048204,0.001234559,0.003817282,7
tcp,3,512,0.000884409,0.008186813,0.002810991,8
tcp,3,512,0.001019203,0.002323574,0.001664613,9
tcp,3,512,0.006510698,0.000755444,0.000750794,10
tcp,3,512,0.002041896,0.001143527,0.001814828,11
tcp,3,512,0.001780276,0.001301342,0.004240545,12
tcp,3,512,0.000975382,0.002362755,0.003006706,13
tcp,3,512,0.000590318,0.000685782,0.00064991,14
tcp,3,512,0.002318214,0.007435547,0.001292681,15
tcp,3,512,0.00127991,0.001208349,0.001148576,16
tcp,3,512,0.001733884,0.003392838,0.001176177,17
tcp,3,512,0.000730933,0.000820936,0.000669751,18
tcp,3,512,0.001092795,0.001687863,0.00158298,19
tcp,3,512,0.005884327,0.000996991,0.001150926,20
tcp,3,512,0.000687882,0.000767044,0.000655351,21
tcp,3,512,0.00061692,0.000646681,0.00064698,22
tcp,3,512,0.000741774,0.005723671,0.005653169,23
tcp,3,512,0.002664394,0.001376304,0.005356249,24
tcp,3,512,0.001172897,0.00125849,0.002981384,25
tcp,3,512,0.000654751,0.003438019,0.003363326,26
tcp,3,512,0.000699492,0.000757064,0.000731523,27
tcp,3,512,0.003413097,0.008194729,0.00094828,28
tcp,3,512,0.001133376,0.001244539,0.001234039,29
tcp,3,512,0.000983811,0.00445927,0.01114345,30
tcp,3,512,0.00475173,0.001879039,0.001573189,31
tcp,3,512,0.000711383,0.000835597,0.000682022,32
tcp,3,512,0.001212878,0.001670402,0.002153928,33
tcp,3,512,0.00094267,0.001557389,0.001412114,34
tcp,3,512,0.003892213,0.001205948,0.006236405,35
tcp,3,512,0.008052192,0.004137409,0.001398644,36
tcp,3,512,0.001116215,0.002849619,0.002326143,37
tcp,3,512,0.000685991,0.000699102,0.000674081,38
tcp,3,512,0.004941715,0.001413724,0.001169657,39
tcp,3,512,0.000626499,0.000742453,0.000687632,40
tcp,3,512,0.000768744,0.000858017,0.000804476,41
tcp,3,512,0.000917159,0.001451825,0.01029013,42
tcp,3,512,0.002931491,0.000921618,0.00352673,43
tcp,3,512,0.000719863,0.000811245,0.003836399,44
tcp,3,512,0.004901092,0.001393073,0.014587104,45
tcp,3,512,0.000409482,0.007865184,0.003129407,46
tcp,3,512,0.000690202,0.000823266,0.000787374,47
tcp,3,512,0.003010374,0.001161656,0.001550369,48
tcp,3,512,0.000997601,0.003043464,0.001462736,49
tcp,3,512,0.001056983,0.002506338,0.001371263,50
tcp,3,4096,0.013972053,0.015640864,0.001641011,1
tcp,3,4096,0.000960599,0.001023412,0.00096303,2
tcp,3,4096,0.0100147,0.001003551,0.001029212,3
tcp,3,4096,0.000874097,0.000962369,0.000867598,4
tcp,3,4096,0.002390824,0.001617239,0.001732824,5
tcp,3,4096,0.008720269,0.001757684,0.002356722,6
tcp,3,4096,0.001520447,0.001331331,0.012421823,7
tcp,3,4096,0.000922699,0.001033272,0.000930609,8
tcp,3,4096,0.012931109,0.007828661,0.001351272,9
tcp,3,4096,0.000992611,0.001126385,0.001040312,10
tcp,3,4096,0.002633881,0.002947451,0.001562339,11
tcp,3,4096,0.004813948,0.001119984,0.001056263,12
tcp,3,4096,0.001011781,0.001129685,0.001040752,13
tcp,3,4096,0.001272949,0.00131694,0.005158719,14
tcp,3,4096,0.000936829,0.001038241,0.00098146,15
tcp,3,4096,0.001085584,0.001216247,0.002685953,16
tcp,3,4096,0.000966649,0.001081293,0.00097073,17
tcp,3,4096,0.000864037,0.000959319,0.00456625,18
tcp,3,4096,0.000748783,0.011519224,0.001801185,19
tcp,3,4096,0.011593555,0.001320191,0.004321782,20
tcp,3,4096,0.000960839,0.001026121,0.00099281,21
tcp,3,4096,0.000951299,0.001065702,0.00095876,22
tcp,3,4096,0.000624039,0.010664406,0.010597555,23
tcp,3,4096,0.001112905,0.001240228,0.001103703,24
tcp,3,4096,0.005617992,0.008261352,0.001254608,25
tcp,3,4096,0.002352771,0.001737823,0.005751716,26
tcp,3,4096,0.007125418,0.003578259,0.001058143,27
tcp,3,4096,0.001089604,0.004646791,0.013400578,28
tcp,3,4096,0.002341082,0.001373913,0.002392503,29
tcp,3,4096,0.011219792,0.001445744,0.005447306,30
tcp,3,4096,0.002797655,0.001151655,0.001051372,31
tcp,3,4096,0.001607389,0.001703672,0.001333841,32
tcp,3,4096,0.000946739,0.006977202,0.000944929,33
tcp,3,4096,0.00130872,0.004244798,0.003645451,34
tcp,3,4096,0.004866398,0.00130607,0.001717902,35
tcp,3,4096,0.001679501,0.001538637,0.013218612,36
tcp,3,4096,0.000949278,0.001066332,0.001002081,37
tcp,3,4096,0.000893357,0.00098378,0.000955729,38
tcp,3,4096,0.000961089,0.001057942,0.000960669,39
tcp,3,4096,0.000980109,0.003542367,0.001035731,40
tcp,3,4096,0.001497325,0.003782075,0.001573318,41
tcp,3,4096,0.001365621,0.001484915,0.004775665,42
tcp,3,4096,0.004487866,0.005063763,0.00164811,43
tcp,3,4096,0.003060743,0.001367351,0.002902928,44
tcp,3,4096,0.001114884,0.00195667,0.001875677,45
tcp,3,4096,0.001000571,0.001069312,0.001058403,46
tcp,3,4096,0.003412343,0.006159906,0.001561477,47
tcp,3,4096,0.000870557,0.004752204,0.000862906,48
tcp,3,4096,0.001462714,0.010190647,0.001495765,49
tcp,3,4096,0.001368842,0.004710202,0.011780576,50
tcp,3,32768,0.002174866,0.001707442,0.006658941,1
tcp,3,32768,0.005739013,0.002278998,0.001971679,2
tcp,3,32768,0.001440783,0.001601738,0.001240428,3
tcp,3,32768,0.001811605,0.001695761,0.001766934,4
tcp,3,32768,0.005088413,0.001231327,0.001735103,5
tcp,3,32768,0.002419073,0.00167153,0.002415873,6
tcp,3,32768,0.00165645,0.001907107,0.001613268,7
tcp,3,32768,0.003559267,0.002224577,0.009506836,8
tcp,3,32768,0.001676841,0.001753273,0.01165093,9
tcp,3,32768,0.00169102,0.003892607,0.001718081,10
tcp,3,32768,0.014557307,0.019517496,0.001834085,11
tcp,3,32768,0.00633456,0.001591228,0.003756843,12
tcp,3,32768,0.001297879,0.001463244,0.001254708,13
tcp,3,32768,0.010780623,0.002216866,0.002096703,14
tcp,3,32768,0.00266484,0.002917247,0.001529995,15
tcp,3,32768,0.002465894,0.001745512,0.002468254,16
tcp,3,32768,0.012471634,0.001526056,0.00131673,17
tcp,3,32768,0.010837945,0.008585698,0.00199623,18
tcp,3,32768,0.000978939,0.001774953,0.005572507,19
tcp,3,32768,0.001423482,0.00167017,0.001481534,20
tcp,3,32768,0.00567369,0.001815254,0.004955279,21
tcp,3,32768,0.001216997,0.001369691,0.001209496,22
tcp,3,32768,0.0013112,0.001562777,0.0013173,23
tcp,3,32768,0.001954109,0.003768102,0.002081273,24
tcp,3,32768,0.000950869,0.016249857,0.01404525,25
tcp,3,32768,0.007104623,0.001845765,0.003404842,26
tcp,3,32768,0.001586857,0.001617339,0.010863695,27
tcp,3,32768,0.001919517,0.00165452,0.001470784,28
tcp,3,32768,0.00132794,0.001511175,0.00133394,29
tcp,3,32768,0.001195326,0.001290238,0.001233267,30
tcp,3,32768,0.007613227,0.001746562,0.005128083,31
tcp,3,32768,0.00100338,0.001132293,0.00100645,32
tcp,3,32768,0.003822864,0.001795974,0.010167833,33
tcp,3,32768,0.001035141,0.006936907,0.001778013,34
tcp,3,32768,0.001888696,0.00536269,0.001784993,35
tcp,3,32768,0.001570197,0.001787434,0.001638459,36
tcp,3,32768,0.007931717,0.008189234,0.001604078,37
tcp,3,32768,0.00131813,0.001553957,0.001371591,38
tcp,3,32768,0.008954276,0.009141832,0.001489335,39
tcp,3,32768,0.001383161,0.008684908,0.002924538,40
tcp,3,32768,0.002474374,0.002943157,0.00202917,41
tcp,3,32768,0.00670328,0.001552786,0.00134536,42
tcp,3,32768,0.001272858,0.001497605,0.001282328,43
tcp,3,32768,0.00132408,0.001559417,0.00134599,44
tcp,3,32768,0.001393151,0.001584427,0.00135577,45
tcp,3,32768,0.010226844,0.00135663,0.001185835,46
tcp,3,32768,0.000937007,0.001832345,0.010038618,47
tcp,3,32768,0.00134194,0.008563965,0.004871224,48
tcp,3,32768,0.001281038,0.003952387,0.001378891,49
tcp,3,32768,0.002085973,0.005555834,0.002106773,50
tcp,4,1,0.002844164,0.001091172,0.001590707,1
tcp,4,1,0.000762952,0.000825254,0.000781963,2
tcp,4,1,0.000810525,0.000863845,0.000825764,3
tcp,4,1,0.000809264,0.000893917,0.000846875,4
tcp,4,1,0.010156971,0.00065789,0.010916364,5
tcp,4,1,0.001836625,0.001857675,0.006127071,6
tcp,4,1,0.01013833,0.001596667,0.003330959,7
tcp,4,1,0.001431382,0.00235063,0.004868675,8
tcp,4,1,0.001363951,0.001540976,0.003519545,9
tcp,4,1,0.006933075,0.000954998,0.01145217,10
tcp,4,1,0.000659129,0.001095772,0.002003419,11
tcp,4,1,0.000897287,0.000978629,0.000903467,12
tcp,4,1,0.000779683,0.000862355,0.008318806,13
tcp,4,1,0.001272648,0.001355281,0.004337879,14
tcp,4,1,0.010569893,0.00301697,0.001556546,15
tcp,4,1,0.005628196,0.001795863,0.001525916,16
tcp,4,1,0.002192055,0.001168825,0.002626067,17
tcp,4,1,0.000829695,0.000895157,0.000824555,18
tcp,4,1,0.003043681,0.008330006,0.00134682,19
tcp,4,1,0.009952764,0.001549415,0.003687409,20
tcp,4,1,0.00542059,0.000796403,0.000716201,21
tcp,4,1,0.003462252,0.002919546,0.001392401,22
tcp,4,1,0.001106123,0.00234018,0.002461733,23
tcp,4,1,0.000852105,0.000957049,0.003969707,24
tcp,4,1,0.000817464,0.000877836,0.000822974,25
tcp,4,1,0.009262044,0.000636859,0.009256823,26
tcp,4,1,0.0020561,0.000880056,0.000823924,27
tcp,4,1,0.000761992,0.000874775,0.000804214,28
tcp,4,1,0.000945618,0.001048501,0.001852835,29
tcp,4,1,0.001260707,0.003420971,0.015294752,30
tcp,4,1,0.001049021,0.001116903,0.010026346,31
tcp,4,1,0.001994269,0.002781782,0.001578317,32
tcp,4,1,0.010033876,0.001429402,0.01390048,33
tcp,4,1,0.00103646,0.001085303,0.008841801,34
tcp,4,1,0.004839882,0.00169587,0.003326178,35
tcp,4,1,0.008867471,0.00138121,0.001284188,36
tcp,4,1,0.00105532,0.00510251,0.00408799,37
